Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image2663,0,-0.29960147744373805,-0.5990498025935507,-0.5038069485738156,0.2383498934065003,-0.3811892258540164,-0.2533287678278733,0.1617019693380149,0.46809259795263547,0.2011638254150156,0.2410433472937348,0.300470348062819,-0.8868009748531036,-0.03418761219373256
Image2664,1,-1.3511086423575482,-1.081568943546944,-1.2363195504257443,-0.978611281465895,1.7501654658541455,0.8973482232119724,1.9808403791331188,-1.1331615244308484,-0.9477237167810225,-1.0228784889651654,1.5587133966422448,-2.4493446776644943,-0.03418761219373256
Image2665,1,1.0570589928056773,1.1475842580382494,1.155581736130307,-1.021431130835741,-0.5042812443552767,-0.2872760126959965,0.14285089431424478,-1.3071195580801724,-0.9839099841577501,-1.1787778340968111,0.8764919280615048,-1.4156152302175398,-0.03418761219373256
Image2666,1,-0.9090902755517589,-0.18341111665560905,-0.019949014304177892,-1.0166938950021862,0.8599409066879803,0.30302470849039764,0.11713140882295145,-1.282941149135662,-0.9799197878973509,-1.3501622368636341,0.6342436031503264,-0.1924492737709517,-0.03418761219373256
Image2667,0,2.386910128736194,1.0496002944538785,1.0809860808358487,-0.26020874290675083,-0.8284945299171125,-0.3557651210622134,0.1340105129859672,0.00034473454714750804,-0.2866044565231455,0.5847701636965462,-0.5216907773456463,-0.11207179153807993,-0.03418761219373256
Image2668,0,2.274893782540915,1.014739367084877,1.0541043257641005,-0.32209724470716433,-0.816849277515821,-0.3542094232230341,0.19340746950374166,-0.0666669297902139,-0.346199872774034,0.5689219391457438,-0.5702097373053652,-0.28680808432616517,-0.03418761219373256
Image2669,0,1.7642510853109454,0.7887781332002589,0.8751870942258904,-0.25459281503623493,-0.7689033945627705,-0.346159671633873,0.1829274975374806,0.004407452912705275,-0.2829084922854696,0.7371344605370577,-0.5582766270082118,-0.3298901032308136,-0.03418761219373256
Image2670,0,1.4426589482899395,0.6057902548132352,0.7237752579963046,-0.2588361422199164,-0.7302207998707153,-0.3388789216642011,0.0973751162340462,-0.00011539930328765524,-0.2870224554024947,0.7398862633496364,-0.5036505003938607,-0.2667924835911487,-0.03418761219373256
Image2671,0,0.9714577260128254,0.33952318923957525,0.49129481186069834,-0.12305938328973054,-0.6619714802094977,-0.3245050879053838,0.03757737167175765,0.1381126106245278,-0.15598680474378163,0.7498648527486649,-0.5109811199323745,-0.17375266580253754,-0.03418761219373256
Image2672,0,0.02532850694427408,-0.2898655328201793,-0.13570786580418012,-0.01246278454576282,-0.4562077301396469,-0.2738720991393011,0.3064530448472038,0.24439353381720158,-0.04777794529151289,0.5794936019680147,-0.015524347305512925,-0.8604764457263542,-0.03418761219373256
Image2673,0,0.8454906163211227,0.7177407261327038,0.8171461494852423,0.876352634179303,-0.5607571590798238,-0.29997167692072013,0.5148934808506913,0.9608074288271771,0.8507830475235648,0.5120377621277994,0.09497315164829473,0.12529814145920143,-0.03418761219373256
Image2674,1,-1.0528894285593133,-0.5912470937176748,-0.49381604281365177,-1.012670652292754,0.89128700601331,0.30893425587260925,0.03552537904014512,-1.263852607154517,-0.9765325502757678,-1.244370809290993,0.4718105962345137,-1.080673003284876,-0.03418761219373256
Image2675,1,2.1115204057083146,1.4425341007896177,1.372219283092717,-0.9448159850272971,-0.6930173038469636,-0.32948433709291075,0.03231085842434344,-1.0300898099876032,-0.9180882201144167,-0.8241212278069386,0.4798796892693521,-0.6842061376695914,-0.03418761219373256
Image2676,0,2.1563482552630022,1.3243587233434355,1.2867764510318356,-0.14260280734660372,-0.7758722348879464,-0.3475182175892492,0.12446122378540593,0.12069750952497009,-0.17309957961429936,0.21055014767352523,0.06747160013162776,0.21093364613850907,-0.03418761219373256
Image2677,0,1.8198223813390009,1.2334706734246144,1.2198487300470986,-0.14656472356992595,-0.7263620499831142,-0.3384440237783181,0.14856120572180798,0.11636570401416202,-0.17732914916841472,0.1950564969107591,0.08151371865432605,0.22001176306960618,-0.03418761219373256
Image2678,0,-0.019509998148686994,-0.029973550197490702,0.13907523051982107,0.19030783851302424,-0.27777002378478777,-0.21899441060166214,0.6942009923326344,0.42906500831864136,0.15566382832510725,0.050643194847326774,1.1837827360799194,-0.31344778429716474,-0.03418761219373256
Image2679,0,-0.14120157310452303,-0.5471205471180706,-0.4380868328509987,1.1132363720705885,-0.3926004588166858,-0.25149172401693354,-0.6391360416426833,1.1224807646565649,1.0943041747834263,1.0895690459795844,-0.9357916348336336,0.7208039086397284,-0.03418761219373256
Image2680,0,-0.47228513085070745,-0.5392701544399241,-0.42830550946041723,2.4891028058149476,-0.21120271054024486,-0.19912217655209968,-0.17445786243691527,1.9503198602072411,2.5763333207351367,1.4282652971666394,-0.7976655520713751,0.39245071720338276,-0.03418761219373256
Image2681,1,0.006995653329149687,0.9429321030981686,0.9981440918576169,-0.5022601040282809,0.028934947568651597,-0.1029734967685155,0.6723784723032765,-0.27344510373444825,-0.5138458930199175,-0.5839549534056973,0.9331913777390834,0.654328454433268,-0.03418761219373256
Image2682,1,1.5398214741193643,1.958602654566459,1.7267729354140282,-0.7650270032716466,-0.3821447350302684,-0.23824000920297694,0.39414758334900396,-0.6513117373899716,-0.7568003354346989,-0.6162060246080358,0.5275831710203978,0.5586353384153231,-0.03418761219373256
Image2683,1,0.04921023212003399,1.0759861457901603,1.1012116073487286,-0.8957919491539956,0.029258039911247893,-0.10422357886464689,0.7655220833624337,-0.9060462926141928,-0.8743376039009485,-0.864250270663082,0.8372539689226742,0.2914246792930015,-0.03418761219373256
Image2684,1,0.4826562183775196,1.6033348435528474,1.485790099452803,-0.8523922396887729,-0.13798306390414047,-0.16806175921430683,0.30717473321399963,-0.8124837418192424,-0.8354946067330983,-0.9095178562359376,0.7099226177361027,0.7190681328688299,-0.03418761219373256
Image2685,1,0.0011910488497330221,0.9754215385713217,1.0235631074931177,-0.9265757472029326,0.04616325276934741,-0.0973455229062085,0.3725271792847097,-0.9804375251279616,-0.9016357399792774,-0.9096078035203004,0.9410272860387251,0.5015440222884036,-0.03418761219373256
Image2686,1,-0.1614444319567938,0.7331021611653623,0.8297743283977587,-0.9792434974038434,0.148693429519386,-0.05190266630410533,-0.016887722056923783,-1.1338212113001072,-0.9478937529167055,-1.004777460952518,0.692152610905542,0.7162431681528925,-0.03418761219373256
Image2687,1,-0.47250889715464095,0.30968697625657565,0.464234798332933,-1.009570810274306,0.34257946301521963,0.03586711092052784,-0.24851644750910892,-1.2498242136869304,-0.9739098987147135,-1.2272734662333216,0.5303881445301472,0.717442900526619,-0.03418761219373256
Image2688,1,-0.9993267014975158,-0.39365691034049777,-0.25349661245671223,-1.0224748805904371,1.025022240253536,0.4114057377483885,-0.6132848085454756,-1.3127574007035132,-0.9847921616343205,-1.707428537301366,0.38411040601235774,0.9820493471850046,-0.03418761219373256
Image2689,1,-1.268373715362705,-0.8113596948274482,-0.794027275754486,-1.0107841502204011,1.7759242570166474,0.9317946549928433,-0.5119103121364809,-1.2555209161088354,-0.9749885364972181,-1.6521525183224786,0.5028723237326725,0.4288711649101481,-0.03418761219373256
Image2690,0,-0.056042511150403006,-0.3814919661837609,-0.23941825249804363,0.47276713214585125,-0.47046267473988,-0.2792182919411652,-0.39130655618753046,0.6546432614096136,0.43072960804293364,0.6895567772501666,-0.720126217447409,0.3479642494749542,-0.03418761219373256
Image2691,0,-0.8616624746561388,-0.8881225795152089,-0.9095046995776562,0.9137654499922154,-0.001626907906582497,-0.12951721601795715,0.10182463242855312,0.9821418599035063,0.8820588477562972,0.8246682410590707,-0.3168265488672565,-0.425300758917113,-0.03418761219373256
Image2692,1,-0.5495564305911738,0.30906427893370114,0.4636677019653325,-1.0296166100183102,0.46110475684281643,0.0913918694112818,0.15483522548141146,-1.3546021885689574,-0.9907695671170437,-1.6152192474711005,1.519101120963986,0.3537591364851877,-0.03418761219373256
Image2693,1,0.10661694461725398,1.153966448342577,1.1603926384739973,-1.0274694120578207,-0.020286670016166134,-0.1270673033430934,-0.021388922671676254,-1.3411824128220222,-0.9889620673495618,-1.4102655479095092,1.0391902252866014,0.28413325219992264,-0.03418761219373256
Image2694,1,0.284740250317477,1.2840860413858228,1.2572545400304453,-1.0123026319821655,-0.06004870288962235,-0.13475079766871473,0.7062863706493209,-1.2609561150119566,-0.9760002957867003,-1.4045977276850865,1.5116688028379652,-0.0007560788827174389,-0.03418761219373256
Image2695,1,0.2021385175511666,1.384390411638595,1.3303975874463638,-1.0271014115541328,0.0010848130150711503,-0.11212760758007675,-0.31581961669167796,-1.3389994335407567,-0.9886582683149544,-1.2681717355821167,0.5127499752940955,0.7540161666802295,-0.03418761219373256
Image2696,1,0.18119772094139175,1.4028016228043285,1.3436853425713216,-0.9724504845645864,0.011779096327865786,-0.10882448042616927,0.24612363942589902,-1.1104714558562847,-0.941723236594408,-1.055222169451536,0.5179262938420715,0.5673195623919534,-0.03418761219373256
Image2697,1,0.008178418078514351,1.2569676200100597,1.2372558250224808,-0.9590429761263602,0.07930881910006893,-0.08745258649391155,0.20323349262389134,-1.0690381719264366,-0.9300035402401754,-0.9676813719486415,0.2616181152657964,0.6084429634909317,-0.03418761219373256
Image2698,1,-0.21291867351521182,1.03844440795603,1.0724035604588869,-0.9213938650900234,0.22039388591004624,-0.03099091852740837,0.5257938630027807,-0.9671196638678428,-0.896982133156381,-0.9521938670301353,0.5220190712072695,0.5338703009451445,-0.03418761219373256
Image2699,1,0.050313080332278305,0.7409581494430777,0.8362158746981712,-0.9519111656104857,0.022966088262676224,-0.09011549475779113,0.5952628377671212,-1.0497981463603852,-0.9242263393330632,-0.8379143380079115,0.5380332690891593,0.06004031191538487,-0.03418761219373256
Image2700,0,-0.5886249617041344,-0.6742777481768751,-0.6023885639449923,0.01873239399582236,-0.18853686628197883,-0.19565084012330028,0.6020849932196201,0.27055773394560834,-0.020144600512236478,0.4225525709830483,0.18301001940556444,-1.449700854384316,-0.03418761219373256
Image2701,0,0.09366780171938995,-0.12105043002118092,0.04572850445583713,1.9817467058126834,-0.43236809630582584,-0.2652868119390589,-0.5204490504376132,1.6655535740987295,2.022150572881003,1.2174714704083907,-0.8654865235013157,0.9019479074995082,-0.03418761219373256
Image2702,0,1.323434130446521,0.4298051845833266,0.5718807457542125,1.3135700682305962,-0.7598573097404556,-0.34127765787516273,-0.4971060619940575,1.254835838917766,1.304833249053505,1.0399876689174807,-0.758080628978809,0.8203161477251317,-0.03418761219373256
Image2703,1,1.539949340578755,0.6647034524995544,0.7732093637795301,-0.18287359915905432,-0.7334825144508138,-0.3380986697243298,-0.32950326004539515,0.07841556687584732,-0.21392310419681182,0.5252149558957951,-0.6191137079756028,0.45110004865063824,-0.03418761219373256
Image2704,1,0.2812772003756403,-0.00588960869802593,0.16327922318746776,-0.6496992226688281,-0.4773297405130028,-0.2787292245727805,-0.23209709694078312,-0.47487501961420503,-0.6535576296682819,0.03007668682691519,-0.3890253130239216,-0.18101655594188767,-0.03418761219373256
Image2705,0,0.287177704699612,-0.34045991893126654,-0.1924781171249977,0.3759968432303736,-0.6085007824550139,-0.3110252370624813,-0.45373685108714595,0.5816642245025543,0.3385442547991265,0.4964261634966259,-0.6930087164991159,0.2533831856263139,-0.03418761219373256
Image2706,1,-0.5019128550453307,-0.2321364064157422,-0.07233859564039365,-1.010398665804034,0.04582522582818679,-0.10067445178889373,-0.5928957375278168,-1.2537913465764605,-0.9746630216603642,-0.8834778988483701,-0.16033581696093674,0.3574217252747805,-0.03418761219373256
Image2707,1,-0.5604543823696482,-0.16636944766733763,-0.001851605892912816,-1.012253962519404,0.1634005371675233,-0.04999178054508618,-0.6700581020443279,-1.2621472107237695,-0.9762197524848262,-1.0958134914121547,-0.2166507472144662,0.36008058290390954,-0.03418761219373256
Image2708,1,-0.8065227279285241,-0.24806008168048282,-0.08967377509269671,-1.0258896525467,0.5682090206964737,0.14636422540167285,-0.6923264979463017,-1.3319059701289657,-0.98765220632764,-1.4442609120840513,0.030195858682148018,0.7081768661558602,-0.03418761219373256
Image2709,1,-0.9332570363765773,-0.3298495945678551,-0.18047333885314223,-1.0286709516872126,0.8289748990556611,0.2880286577383824,-0.7418585988207661,-1.3486703010816943,-0.9899833530337665,-1.598869196049242,0.027015994299028137,0.9168818785956158,-0.03418761219373256
Image2710,1,-1.1615332968881704,-0.6253111112224917,-0.5377473714878389,-1.0249205810797508,1.41983968446859,0.6692720604604491,-0.5378892773633853,-1.3263515938118566,-0.986844270640351,-1.6868317584927552,0.5328811913384321,0.7079277385892451,-0.03418761219373256
Image2711,1,-1.1931962288947604,-0.8160979717669266,-0.8009686304811332,-0.9971572421854746,1.3881072490453494,0.6808194259500072,0.3606501201779344,-1.1978211357903898,-0.9632022712719477,-1.6516249928224682,2.085896643040977,0.25431603649813594,-0.03418761219373256
Image2712,1,-1.382457235984804,-1.22775244192111,-1.5353485738861445,-0.7913493167989755,1.4144959846353913,0.6436222967474761,-0.060690505340015286,-0.7020292367206648,-0.7831715296194228,-0.29600860024913067,-0.2745805094877957,-0.8942039169050825,-0.03418761219373256
Image2713,0,0.5374336768035293,0.005750254895136222,0.17490815091389855,0.7789752124139865,-0.5803881578356478,-0.30302242048264505,-0.473838470329686,0.8906967337648407,0.7498423307063474,0.6694424116794913,-0.658090759124529,0.7135388154016353,-0.03418761219373256
Image2714,1,-1.510065298572025,-1.2827282019428832,-1.666881251785199,-0.9304732832574049,3.4291948857332737,2.535926174287424,-0.44182918612068084,-0.9972492913576666,-0.9073648363182384,-1.1563830897456726,0.2806256116389238,0.3370027560426352,-0.03418761219373256
Image2715,0,1.363855914921353,0.7886384631647498,0.8750738596460451,0.5131420684115037,-0.6832741899746292,-0.32648921484351057,-0.12893793032922884,0.6913930169739798,0.47830831468562773,0.4318116514276395,-0.22969291569636682,0.5570316864340125,-0.03418761219373256
Image2716,1,0.6951489628080875,1.2347337396093154,1.2207863230952285,-1.0311778420221975,-0.2773443532248684,-0.2138793655363984,0.9408311797316178,-1.364731027817164,-0.9920653592282778,-1.4632133044561426,1.7862398107696709,-0.4965796999585653,-0.03418761219373256
Image2717,1,0.7619991461082152,1.427839688583809,1.3616888872408095,-1.0280596402562339,-0.26028880297844276,-0.20828009160011407,0.6973836603976943,-1.3445606418096203,-0.9894268141306353,-1.5137026915043315,1.6618334200021303,0.11721554503957757,-0.03418761219373256
Image2718,1,2.120633554824479,2.269586466173608,1.9277932107480582,-0.9292938367698043,-0.5476735919839261,-0.28943566206760935,0.03691176317466616,-0.987745068762761,-0.9041459296062057,-0.9858535063460157,0.6563192797807337,0.44784463634552524,-0.03418761219373256
Image2719,1,0.6617358586385774,1.4297121374241766,1.3630321887790533,-1.0107852352538786,-0.2710031769126905,-0.21280093526230215,0.08368772813671262,-1.254320943954591,-0.9747628772885191,-1.3215805429502325,0.8656821998139695,0.12485713590711413,-0.03418761219373256
Image2720,1,-0.5335091899376568,0.2603917890007144,0.41903872416309434,-1.0298652244276463,0.33376341964079115,0.020233630647958873,-0.6231506476160177,-1.3562316309759606,-0.9909819979041388,-1.5706084721710662,0.233656122955155,0.67903063053553,-0.03418761219373256
Image2721,1,-1.552887243045014,-1.3622212835337297,-1.8877335282505925,-0.968789115861243,4.173021087563459,3.49376790183202,-0.27112542533030615,-1.1032062717198274,-0.9397394707254519,-1.5889751106619023,0.5485087167535638,-4.091718780704469,-0.03418761219373256
Image2722,0,-0.4148837461226225,-1.0371800783232805,-1.1558110940182171,0.5953591594416277,-0.5456278486827626,-0.2916346350290951,-0.8602328005444169,0.7526259715667591,0.5593065161640406,0.9123307755430041,-1.2062015835871547,0.31455090091144045,-0.03418761219373256
Image2723,0,-0.1305833292059651,-0.9555114241350167,-1.016801375194212,0.42223968906812376,-0.6797998008836984,-0.3247479399953588,-0.7936023385657429,0.6168941905258131,0.3826642224912947,0.8071479075064144,-1.0650940131603994,-0.009957437942311196,-0.03418761219373256
Image2724,1,-1.0849439515977872,-0.8820756199421455,-0.9001624050640076,-0.7217516917068947,0.6833882840974866,0.20677177749700937,-0.18759391818327265,-0.5806910025717559,-0.7176209570057934,-0.6937256690479386,0.23502445235019373,0.3467455873071021,-0.03418761219373256
Image2725,0,-0.7528374621764782,-1.1746995127902182,-1.419681087745153,-0.08581556867030868,-0.45214173183627115,-0.272290329789297,-0.7958715971071983,0.16923956725748218,-0.12496657400036171,0.586145938239885,-0.9894523506256298,-0.6371759968036081,-0.03418761219373256
Image2726,0,-1.2253200129320718,-1.3497590893816331,-1.8499456869243693,-0.005717290420492864,0.0257111713431814,-0.10987455661609803,-0.7383766406992742,0.249671199246668,-0.04223556989777536,0.5298866277481157,-0.8940068513585434,-1.319894907374292,-0.03418761219373256
Image2727,1,0.2610103665622344,0.8250826048555736,0.9045050008260755,-0.980454310910635,-0.1690066305253353,-0.17122633304102955,-0.01947985634996923,-1.1369396501921252,-0.9486941579428063,-1.065472540718026,0.5737155025869037,0.1814050882768919,-0.03418761219373256
Image2728,1,2.5121286868635586,1.5177417889525722,1.425710942045712,-0.34655596184884746,-0.7617615553795686,-0.33922559975245,0.06874124739435056,-0.09146670725861084,-0.3676015765863483,-0.20745943315577556,0.1348137787423309,0.254272795275994,-0.03418761219373256
Image2729,1,2.585865011778789,1.5368413564737153,1.4391898373198582,-0.7452260954051942,-0.7445349515345857,-0.33692555022629683,0.005247824090293004,-0.6191837169820531,-0.739331090904263,-0.546258543506742,0.26832652533773177,0.0009064330537510041,-0.03418761219373256
Image2730,1,2.459290536404972,1.3998217514395084,1.3415375506831402,-0.8113823789591881,-0.747530294467215,-0.33891040447935317,-0.1872026370745801,-0.7351120182039859,-0.7995776865023528,-0.5630635386632489,0.06558111343357842,0.07508766798590198,-0.03418761219373256
Image2731,1,2.37367328630471,1.3656426135802462,1.316823578475687,-0.5221931809597746,-0.7509929014937737,-0.33840694422986667,0.24109243769462288,-0.29980950554669833,-0.5334568549264682,-0.3396011813708528,0.27375110705591293,-0.12702304781587295,-0.03418761219373256
Image2732,1,-0.98520811327314,-0.4721669211389086,-0.34624345416278984,-0.8607510508751742,0.7757059991305376,0.23988175651581098,1.863079704715919,-0.8304169622777702,-0.8433289232342935,-1.1306237139526862,1.1024809096705244,-1.4629378225225491,-0.03418761219373256
Image2733,1,-1.070894624372247,-0.5867333561677068,-0.48805560037682916,-0.7257463576687851,0.9646997315948861,0.3531185969718943,2.3461972784602274,-0.5873370809165422,-0.7214301309101965,-1.05403390934329,1.3135216536215173,-1.220627898058987,-0.03418761219373256
Image2734,0,-0.9777252615142212,-1.3185152131581572,-1.7608522154653092,0.9135713878067856,-0.4089971368183281,-0.25832481191896567,-1.034744870204907,0.9781739678532833,0.8762222301529347,1.5756851571276427,-1.7439847459627835,0.5290982330325801,-0.03418761219373256
Image2735,1,-0.1821641261472086,-0.8777457826213277,-0.8935001169074092,-0.8707880300395493,-0.47364484954801583,-0.27002972498166217,-0.9435385853363495,-0.8583460828944275,-0.8551624451088141,0.20279985564429476,-1.2541815839236337,0.4909246272370605,-0.03418761219373256
Image2736,1,-0.5448040605171575,-0.9023802189299375,-0.9317103609955765,-0.78389062187114,-0.2737302993678483,-0.21273515532098997,-0.9060248912306765,-0.6885148632134868,-0.7762888570590906,0.28692176445873613,-1.138085273331344,0.7238826119400225,-0.03418761219373256
Image2737,1,-1.000245741674385,-1.114523160870644,-1.298754240024297,-0.5307358926630779,0.135417246820092,-0.05386000222375548,-0.7817781075406611,-0.316996875052258,-0.5460267238636591,0.3436982551258268,-1.0402213248870444,0.4597899538615865,-0.03418761219373256
Image2738,1,-1.5386647633223833,-1.4397168451352638,-2.1668919247801672,-0.12698732416718073,2.275890587860316,1.416322555441576,-0.5576986640663752,0.13557387061175785,-0.15849231117978937,-0.24045645492792994,-0.3034983575196436,-0.15537717538187523,-0.03418761219373256
Image2739,0,0.3780721101343044,-0.1607990723225785,0.004039147014017148,0.48277352756697095,-0.5484652498680126,-0.2957489709233826,-0.4408544361209904,0.6677546056278763,0.44761548818768787,0.5301163234705861,-0.44298098121258905,0.5668022321959816,-0.03418761219373256
Image2740,0,0.932290631170757,0.236389593568307,0.39680609423495045,0.4517181833195695,-0.6685926951667691,-0.32505114307439087,-0.2896005830271147,0.6414187553589701,0.413797942518378,0.7333561819490362,-0.40094776329800375,0.485516735422847,-0.03418761219373256
Image2741,0,1.1489203883395127,0.3375106778702242,0.4894764153018778,0.21350744184608497,-0.6817312861551907,-0.3263573983825221,0.07609210950223082,0.4485222264002645,0.1782385843674867,0.3361323913853536,0.12635344193488451,0.003758059688732682,-0.03418761219373256
Image2742,1,-1.0059198158098426,-0.8040308347310421,-0.783336309904925,-1.0167474923541937,0.5925966836325347,0.15227224549182838,0.6420543125616175,-1.2833545943046698,-0.9799908391867794,-0.8100126025212517,0.9206228903597068,-0.8203321899294047,-0.03418761219373256
Image2743,1,0.13997943497991977,0.09388167100675024,0.26155589869276047,-1.0184548242363565,-0.2991392595025627,-0.22718548376446163,0.38796351926784806,-1.2918001348018298,-0.9814207478028392,-0.8746353650832371,0.6841876223716712,-0.8495061633980192,-0.03418761219373256
Image2744,0,0.29205794123301887,0.053904831984936334,0.2225528998521478,-0.029422701172281837,-0.4586124830046787,-0.2746126405392357,0.18021602851099003,0.23046605461667663,-0.06232721513073001,0.2422752229961728,0.22792475760290984,-0.04905924646734721,-0.03418761219373256
Image2745,1,-0.37519719378927235,-0.35850627297439164,-0.21302076468359468,-1.0181650404710039,-0.08364057032342426,-0.14919261113707158,-0.27727604204222867,-1.290323594745694,-0.9811737089977468,-0.9372846449137799,0.30519780271253405,-0.10926403173703136,-0.03418761219373256
Image2746,1,-1.4259558071387342,-1.181010087435217,-1.4329517389778346,-0.991022430320278,2.2385351368403223,1.3082961344780524,-0.7169397282698589,-1.1766247592249122,-0.9583925691748384,-1.9211566393565864,0.31175474489966637,-1.352033480273218,-0.03418761219373256
Image2747,1,1.2438026289764732,0.7619684388117575,0.8533885862597043,-0.8787406704460208,-0.6403979984879516,-0.3202768830201579,-0.4178628215630506,-0.8724536862281558,-0.8609696150003491,-0.3725939916530709,-0.3524353091240304,-0.23035087986830702,-0.03418761219373256
Image2748,1,-0.11438957490106279,-0.06180096451245052,0.10678732183645467,-0.9077092362401801,-0.3024769420436251,-0.23233374276282512,-0.5074400477846189,-0.9389956807278464,-0.8868203883639024,-0.3971789817508473,-0.5371859844512887,-0.3831459122600669,-0.03418761219373256
Image2749,0,-0.5356243142867416,-0.4729923487390891,-0.3472366739584591,0.6358660368804764,-0.08372018105051802,-0.15417532573203047,0.6202510911430419,0.7858165160187498,0.6041099909527852,0.35552691941007164,0.2694181689960628,-0.3984013519693182,-0.03418761219373256
Image2750,1,-1.3154738584561365,-0.9018400599389981,-0.9308644527976211,-0.7783291624152294,2.1150441170378573,1.259667146863515,3.007307386311563,-0.6751995913116519,-0.7694050571676709,-1.1315677113769869,2.187237881829254,-0.49974278919660853,-0.03418761219373256
Image2751,0,0.9092746684804537,-0.1818852642207598,-0.018323953719863974,-0.24322026354913107,-0.7296856999229391,-0.3349160066224351,-0.4785206285751825,0.017391266305356215,-0.2710332477327035,0.34029849268249884,-0.5335100293251812,0.25138804320186964,-0.03418761219373256
Image2752,0,0.8766287630672871,-0.17862607324474067,-0.014855953583801176,-0.26713509300997057,-0.7297304946434476,-0.3357993721923736,-0.4689711265243627,-0.008745251020877361,-0.29483954864699374,0.4248611745970622,-0.6068033419298375,0.2420067153044266,-0.03418761219373256
Image2753,0,0.7188788465633127,-0.26578239731279985,-0.10909499496286398,-0.20869326048125753,-0.7124138463691649,-0.33337324852771444,-0.421384127815345,0.0509777702032525,-0.239865490617805,0.5332674564305212,-0.6169927205433956,0.07693999238287667,-0.03418761219373256
Image2754,0,0.6095610154380865,-0.30857884761379273,-0.156567042375523,-0.2419404893700151,-0.6897121978183056,-0.32904475157865276,-0.4346557861260225,0.017151086488752847,-0.2712537992163523,0.3960920521784421,-0.5486152781974654,0.06618982339438764,-0.03418761219373256
Image2755,0,0.17424498221201629,-0.44977950958401003,-0.31945263342860775,-0.060256259866967664,-0.5971335313513928,-0.3105364259459113,-0.3923505391725014,0.19597432287710834,-0.09787952832875897,0.5740423500498056,-0.6103505476414659,-0.14636509444242746,-0.03418761219373256
Image2756,0,-1.2070031426243721,-1.2080716825846483,-1.4913075502515507,1.7099414200779757,0.42169280924637204,0.057399042832572356,0.29134002247794133,1.5027863591893802,1.7262955452652307,0.8925269030607355,0.24970443067474984,-1.5135033693000775,-0.03418761219373256
Image2757,0,-0.04337840390159403,-0.1983665433600864,-0.035926135241049206,1.5082633085519968,-0.3541857266719339,-0.24283299722610566,-0.28340242375624825,1.379544425293536,1.512399989734851,1.10318332546423,-0.6743209296097691,0.6228122666420635,-0.03418761219373256
Image2758,0,0.5642243639304142,0.05985575827575227,0.22838996187138613,0.7760706779833046,-0.5689782935578084,-0.2996862819701696,-0.4526001585596735,0.888982165884813,0.7474091529784118,0.5935840539789694,-0.5366982388501694,0.726009794304866,-0.03418761219373256
Image2759,1,-1.3162010989439217,-1.1536562071092813,-1.3762803317211547,-0.9508640046596961,1.7131419857452836,0.9676140734656814,0.4949631125353293,-1.048298387555267,-0.9237670800265376,-1.2929126525689767,1.3170203012734212,0.01026699658473633,-0.03418761219373256
Image2760,1,-1.3728779070687935,-1.129357287027968,-1.3276833681497784,-1.0194153248809383,1.9216710171844185,1.0815377295736446,0.00020008178062429295,-1.2966673808457778,-0.9822262216291334,-1.9960553391785683,1.5698065450065966,-0.7668824224773088,-0.03418761219373256
Image2761,1,-0.5310131300949686,0.12513123233591145,0.291709210311735,-1.0024851206044603,0.25410864483404194,-0.01747730891187464,-0.1759007538350561,-1.2191668527918311,-0.9677852436963502,-1.357110554659644,0.5525470725718816,0.4861889263257435,-0.03418761219373256
Image2762,1,1.2227552769838725,1.1793856912741165,1.1794969826306463,-0.9930616971289545,-0.4512096419182996,-0.25936714389230126,0.014238813036852736,-1.1830355996343285,-0.9598744662358832,-0.7912521293795817,0.24081763658634525,-0.21627137586077302,-0.03418761219373256
Image2763,1,1.8568929990239933,1.0240822902948898,1.061326815186692,-0.8002892163207521,-0.6535686911416407,-0.3129699919543761,0.45557467341251495,-0.7168443928398618,-0.7905962185318488,-0.26343678859161124,0.2940127173465358,-0.8586968170621766,-0.03418761219373256
Image2764,1,-0.7588871440363952,-0.20627960394794206,-0.04441632683216366,-1.0208105948898862,0.4536040260621695,0.07600412081813879,0.3345817955017939,-1.3038342968634113,-0.9833875120608975,-1.3741255325761792,0.7020704139481104,-1.1874593615432727,-0.03418761219373256
Image2765,1,-1.3113688123327853,-0.9942738511235971,-1.081432276843556,-0.964059698247951,1.6662511623060807,0.8488598145916927,1.3466334082598006,-1.0853604583700496,-0.9347380438710362,-1.3904701892952973,1.263810286256791,-1.9097551575362064,-0.03418761219373256
Image2766,0,-1.3226983134117039,-1.260105218687736,-1.6110896663678838,0.9827456448764688,0.8829953232667033,0.3208375681460459,0.8522295168132518,1.0352431450125859,0.9610385290639338,0.3851174511503875,0.6092446692522864,-2.1190527031139417,-0.03418761219373256
Image2767,0,-0.36599347259772314,-0.6898096787573278,-0.623280815164506,1.3536106230534493,-0.38315757372862946,-0.24977602328462684,-0.2762945774093683,1.2814664925172417,1.3484080932435947,0.8643424423119636,-0.6472671262745229,-0.0703900545949976,-0.03418761219373256
Image2768,0,0.48965157926000785,-0.23970696989307955,-0.08056679529315167,0.5200688092954102,-0.610143532671004,-0.30437863891277667,-0.4218874469463682,0.6974144084381788,0.4861779262240355,0.2918032608979234,-0.4670163270859147,0.2852777357594053,-0.03418761219373256
